date,state,positive
20200518,VI,69
20200518,VT,944
20200518,WA,19662
20200518,WI,14442
20200518,WV,1491
20200518,WY,754
20200517,AK,396
20200517,AL,11771
20200517,AR,4759
20200517,AS,0
20200517,AZ,13937
20200517,CA,78839
20200517,CO,21633
20200517,CT,37419
20200517,DC,7123
20200517,DE,7670
20200517,FL,45588
20200517,GA,37701
20200517,GU,154
20200517,HI,639
20200517,IA,14651
20200517,ID,2419
20200517,IL,94191
20200517,IN,27778
20200517,KS,7886
20200517,KY,7688
20200517,LA,34432
20200517,MA,86010
20200517,MD,38804
20200517,ME,1687
20200517,MI,58278
20200517,MN,18016
20200517,MO,10789
20200517,MP,21
20200517,MS,11296
20200517,MT,468
20200517,NC,18512
20200517,ND,1898
20200517,NE,10220
20200517,NH,3556
20200517,NJ,146334
20200517,NM,5857
20200517,NV,6857
20200517,NY,350121
20200517,OH,27923
20200517,OK,5310
20200517,OR,3623
20200517,PA,62234
20200517,PR,2646
20200517,RI,13040
20200517,SC,8816
20200517,SD,3987
20200517,TN,17388
20200517,TX,47784
20200517,UT,7238
20200517,VA,30388
20200517,VI,69
20200517,VT,940
20200517,WA,19343
20200517,WI,14257
20200517,WV,1490
20200517,WY,754
20200516,AK,392
20200516,AL,11523
20200516,AR,4578
20200516,AS,0
20200516,AZ,13631
20200516,CA,76793
20200516,CO,21232
20200516,CT,36703
20200516,DC,7042
20200516,DE,7547
20200516,FL,44811
20200516,GA,37147
20200516,GU,154
20200516,HI,638
20200516,IA,14328
20200516,ID,2389
20200516,IL,92457
20200516,IN,27280
20200516,KS,7886
20200516,KY,7444
20200516,LA,34117
20200516,MA,84933
20200516,MD,37968
20200516,ME,1648
20200516,MI,58023
20200516,MN,17705
20200516,MO,10675
20200516,MP,21
20200516,MS,11123
20200516,MT,468
20200516,NC,17982
20200516,ND,1847
20200516,NE,9772
20200516,NH,3464
20200516,NJ,145089
20200516,NM,5662
20200516,NV,6709
20200516,NY,348232
20200516,OH,27474
20200516,OK,5237
20200516,OR,3612
20200516,PA,61611
20200516,PR,2589
20200516,RI,12915
20200516,SC,8407
20200516,SD,3959
20200516,TN,17288
20200516,TX,46999
20200516,UT,7068
20200516,VA,29683
20200516,VI,69
20200516,VT,940
20200516,WA,19279
20200516,WI,13878
20200516,WV,1457
20200516,WY,716
20200515,AK,388
20200515,AL,11216
20200515,AR,4463
20200515,AS,0
20200515,AZ,13169
20200515,CA,74936
20200515,CO,20838
20200515,CT,36085
20200515,DC,6871
20200515,DE,7373
20200515,FL,43210
20200515,GA,36681
20200515,GU,154
20200515,HI,637
20200515,IA,14049
20200515,ID,2351
20200515,IL,90369
20200515,IN,26655
20200515,KS,7886
20200515,KY,7225
20200515,LA,33837
20200515,MA,83421
20200515,MD,36986
20200515,ME,1603
20200515,MI,57687
20200515,MN,17363
20200515,MO,10456
20200515,MP,19
20200515,MS,10801
20200515,MT,466
20200515,NC,17129
20200515,ND,1760
20200515,NE,9416
20200515,NH,3464
20200515,NJ,143905
20200515,NM,5503
20200515,NV,6614
20200515,NY,345813
20200515,OH,26954
20200515,OK,5086
20200515,OR,3541
20200515,PA,60622
20200515,PR,2542
20200515,RI,12663
20200515,SC,8407
20200515,SD,3887
20200515,TN,16970
20200515,TX,45198
20200515,UT,6913
20200515,VA,28672
20200515,VI,69
20200515,VT,932
20200515,WA,19161
20200515,WI,13344
20200515,WV,1441
20200515,WY,715
20200514,AK,387
20200514,AL,10968
20200514,AR,4236
20200514,AS,0
20200514,AZ,12674
20200514,CA,73164
20200514,CO,20475
20200514,CT,35464
20200514,DC,6736
20200514,DE,7223
20200514,FL,43210
20200514,GA,35858
20200514,GU,153
20200514,HI,638
20200514,IA,13675
20200514,ID,2324
20200514,IL,87937
20200514,IN,26053
20200514,KS,7468
20200514,KY,7080
20200514,LA,33489
20200514,MA,82182
20200514,MD,35903
20200514,ME,1565
20200514,MI,57036
20200514,MN,16565
20200514,MO,10317
20200514,MP,19
20200514,MS,10483
20200514,MT,462
20200514,NC,16507
20200514,ND,1709
20200514,NE,9075
20200514,NH,3299
20200514,NJ,142704
20200514,NM,5364
20200514,NV,6499
20200514,NY,343051
20200514,OH,26357
20200514,OK,4962
20200514,OR,3479
20200514,PA,59636
20200514,PR,2427
20200514,RI,12431
20200514,SC,8189
20200514,SD,3792
20200514,TN,16699
20200514,TX,43851
20200514,UT,6749
20200514,VA,27813
20200514,VI,69
20200514,VT,931
20200514,WA,18898
20200514,WI,12869
20200514,WV,1427
20200514,WY,701
20200513,AK,383
20200513,AL,10617
20200513,AR,4164
20200513,AS,0
20200513,AZ,12176
20200513,CA,71141
20200513,CO,20157
20200513,CT,34855
20200513,DC,6584
20200513,DE,6952
20200513,FL,42402
20200513,GA,35332
20200513,GU,152
20200513,HI,635
20200513,IA,13289
20200513,ID,2293
20200513,IL,84698
20200513,IN,25473
20200513,KS,7468
20200513,KY,6853
20200513,LA,32662
20200513,MA,80497
20200513,MD,34812
20200513,ME,1515
20200513,MI,56458
20200513,MN,15772
20200513,MO,10142
20200513,MP,19
20200513,MS,10090
20200513,MT,462
20200513,NC,15816
20200513,ND,1642
20200513,NE,8692
20200513,NH,3239
20200513,NJ,141560
20200513,NM,5212
20200513,NV,6394
20200513,NY,340661
20200513,OH,25721
20200513,OK,4852
20200513,OR,3416
20200513,PA,58698
20200513,PR,2329
20200513,RI,12203
20200513,SC,7927
20200513,SD,3732
20200513,TN,16370
20200513,TX,42403
20200513,UT,6620
20200513,VA,26746
20200513,VI,69
20200513,VT,930
20200513,WA,18627
20200513,WI,12449
20200513,WV,1398
20200513,WY,675
20200512,AK,383
20200512,AL,10310
20200512,AR,4164
20200512,AS,0
20200512,AZ,11736
20200512,CA,69382
20200512,CO,19879
20200512,CT,34333
20200512,DC,6485
20200512,DE,6741
20200512,FL,41923
20200512,GA,34635
20200512,GU,152
20200512,HI,634
20200512,IA,12912
20200512,ID,2260
20200512,IL,83021
20200512,IN,25127
20200512,KS,7116
20200512,KY,6677
20200512,LA,32050
20200512,MA,79332
20200512,MD,34061
20200512,ME,1477
20200512,MI,55641
20200512,MN,15043
20200512,MO,10006
20200512,MP,19
20200512,MS,9908
20200512,MT,461
20200512,NC,15346
20200512,ND,1568
20200512,NE,8572
20200512,NH,3160
20200512,NJ,140743
20200512,NM,5069
20200512,NV,6311
20200512,NY,338485
20200512,OH,25250
20200512,OK,4732
20200512,OR,3286
20200512,PA,57991
20200512,PR,2299
20200512,RI,12007
20200512,SC,7927
20200512,SD,3663
20200512,TN,16111
20200512,TX,41048
20200512,UT,6432
20200512,VA,25800
20200512,VI,69
20200512,VT,929
20200512,WA,18319
20200512,WI,12131
20200512,WV,1371
20200512,WY,675
20200511,AK,381
20200511,AL,10009
20200511,AR,4034
20200511,AS,0
20200511,AZ,11380
20200511,CA,67939
20200511,CO,19899
20200511,CT,33765
20200511,DC,6389
20200511,DE,6565
20200511,FL,40982
20200511,GA,33927
20200511,GU,151
20200511,HI,632
20200511,IA,12373
20200511,ID,2230
20200511,IL,79007
20200511,IN,24627
20200511,KS,7116
20200511,KY,6440
20200511,LA,31815
20200511,MA,78462
20200511,MD,33373
20200511,ME,1462
20200511,MI,54004
20200511,MN,14379
20200511,MO,9918
20200511,MP,19
20200511,MS,9674
20200511,MT,459
20200511,NC,15045
20200511,ND,1516
20200511,NE,8315
20200511,NH,3160
20200511,NJ,139945
20200511,NM,4863
20200511,NV,6152
20200511,NY,337055
20200511,OH,24777
20200511,OK,4613
20200511,OR,3286
20200511,PA,57154
20200511,PR,2256
20200511,RI,11788
20200511,SC,7653
20200511,SD,3614
20200511,TN,15544
20200511,TX,39869
20200511,UT,6362
20200511,VA,25070
20200511,VI,69
20200511,VT,927
20200511,WA,18069
20200511,WI,11920
20200511,WV,1366
20200511,WY,662
20200510,AK,379
20200510,AL,9777
20200510,AR,3747
20200510,AS,0
20200510,AZ,11119
20200510,CA,66680
20200510,CO,19703
20200510,CT,33554
20200510,DC,6272
20200510,DE,6447
20200510,FL,40596
20200510,GA,33441
20200510,GU,151
20200510,HI,631
20200510,IA,11959
20200510,ID,2230
20200510,IL,77741
20200510,IN,24126
20200510,KS,6948
20200510,KY,6440
20200510,LA,31600
20200510,MA,77793
20200510,MD,32587
20200510,ME,1436
20200510,MI,53033
20200510,MN,13552
20200510,MO,9844
20200510,MP,16
20200510,MS,9501
20200510,MT,458
20200510,NC,14764
20200510,ND,1490
20200510,NE,8234
20200510,NH,3011
20200510,NJ,138532
20200510,NM,4778
20200510,NV,6098
20200510,NY,335395
20200510,OH,24081
20200510,OK,4589
20200510,OR,3228
20200510,PA,56611
20200510,PR,2198
20200510,RI,11613
20200510,SC,7653
20200510,SD,3517
20200510,TN,14985
20200510,TX,38869
20200510,UT,6251
20200510,VA,24081
20200510,VI,69
20200510,VT,926
20200510,WA,17773
20200510,WI,11694
20200510,WV,1360
20200510,WY,661
20200509,AK,378
20200509,AL,9567
20200509,AR,3747
20200509,AS,0
20200509,AZ,10960
20200509,CA,64561
20200509,CO,18827
20200509,CT,32984
20200509,DC,6102
20200509,DE,6277
20200509,FL,40001
20200509,GA,32532
20200509,GU,151
20200509,HI,629
20200509,IA,11671
20200509,ID,2205
20200509,IL,76085
20200509,IN,23732
20200509,KS,6751
20200509,KY,6288
20200509,LA,31417
20200509,MA,76743
20200509,MD,31534
20200509,ME,1408
20200509,MI,52732
20200509,MN,13321
20200509,MO,9666
20200509,MP,16
20200509,MS,9378
20200509,MT,458
20200509,NC,14360
20200509,ND,1464
20200509,NE,7831
20200509,NH,2947
20200509,NJ,137085
20200509,NM,4673
20200509,NV,6028
20200509,NY,333122
20200509,OH,23697
20200509,OK,4490
20200509,OR,3160
20200509,PA,55316
20200509,PR,2173
20200509,RI,11427
20200509,SC,7531
20200509,SD,3393
20200509,TN,14768
20200509,TX,37860
20200509,UT,6103
20200509,VA,23196
20200509,VI,68
20200509,VT,926
20200509,WA,17711
20200509,WI,11402
20200509,WV,1335
20200509,WY,644
20200508,AK,377
20200508,AL,9221
20200508,AR,3694
20200508,AS,0
20200508,AZ,10526
20200508,CA,62512
20200508,CO,18801
20200508,CT,32411
20200508,DC,5899
20200508,DE,6111
20200508,FL,39199
20200508,GA,32106
20200508,GU,151
20200508,HI,629
20200508,IA,11457
20200508,ID,2178
20200508,IL,73760
20200508,IN,23146
20200508,KS,6501
20200508,KY,6129
20200508,LA,30855
20200508,MA,75333
20200508,MD,30485
20200508,ME,1374
20200508,MI,52349
20200508,MN,13040
20200508,MO,9489
20200508,MP,15
20200508,MS,9090
20200508,MT,458
20200508,NC,13868
20200508,ND,1424
20200508,NE,7190
20200508,NH,2843
20200508,NJ,135454
20200508,NM,4493
20200508,NV,5884
20200508,NY,330407
20200508,OH,23016
20200508,OK,4424
20200508,OR,3068
20200508,PA,54238
20200508,PR,2156
20200508,RI,11141
20200508,SC,7142
20200508,SD,3144
20200508,TN,14441
20200508,TX,36609
20200508,UT,5919
20200508,VA,22342
20200508,VI,68
20200508,VT,918
20200508,WA,17583
20200508,WI,11030
20200508,WV,1310
20200508,WY,635
20200507,AK,374
20200507,AL,8898
20200507,AR,3611
20200507,AS,0
20200507,AZ,9945
20200507,CA,60614
20200507,CO,17830
20200507,CT,31784
20200507,DC,5654
20200507,DE,5939
20200507,FL,38828
20200507,GA,31439
20200507,GU,151
20200507,HI,626
20200507,IA,11059
20200507,ID,2158
20200507,IL,70873
20200507,IN,22503
20200507,KS,6144
20200507,KY,5934
20200507,LA,30652
20200507,MA,73721
20200507,MD,29374
20200507,ME,1330
20200507,MI,51731
20200507,MN,12328
20200507,MO,9341
20200507,MP,15
20200507,MS,8686
20200507,MT,456
20200507,NC,13397
20200507,ND,1371
20200507,NE,6771
20200507,NH,2740
20200507,NJ,133635
20200507,NM,4291
20200507,NV,5766
20200507,NY,327649
20200507,OH,22131
20200507,OK,4330
20200507,OR,2989
20200507,PA,52915
20200507,PR,2031
20200507,RI,10910
20200507,SC,6936
20200507,SD,2905
20200507,TN,14096
20200507,TX,35390
20200507,UT,5724
20200507,VA,21570
20200507,VI,66
20200507,VT,916
20200507,WA,17330
20200507,WI,10621
20200507,WV,1287
20200507,WY,631
20200506,AK,372
20200506,AL,8581
20200506,AR,3568
20200506,AS,0
20200506,AZ,9707
20200506,CA,58815
20200506,CO,17364
20200506,CT,30995
20200506,DC,5461
20200506,DE,5778
20200506,FL,38002
20200506,GA,30696
20200506,GU,151
20200506,HI,625
20200506,IA,10404
20200506,ID,2127
20200506,IL,68232
20200506,IN,21870
20200506,KS,5734
20200506,KY,5822
20200506,LA,30399
20200506,MA,72025
20200506,MD,28163
20200506,ME,1254
20200506,MI,51131
20200506,MN,11510
20200506,MO,9102
20200506,MP,15
20200506,MS,8424
20200506,MT,456
20200506,NC,12758
20200506,ND,1322
20200506,NE,6438
20200506,NH,2636
20200506,NJ,131890
20200506,NM,4138
20200506,NV,5663
20200506,NY,323978
20200506,OH,21576
20200506,OK,4201
20200506,OR,2916
20200506,PA,51845
20200506,PR,1968
20200506,RI,10639
20200506,SC,6936
20200506,SD,2779
20200506,TN,13938
20200506,TX,34422
20200506,UT,5595
20200506,VA,20256
20200506,VI,66
20200506,VT,914
20200506,WA,17065
20200506,WI,10262
20200506,WV,1248
20200506,WY,604
20200505,AK,371
20200505,AL,8285
20200505,AR,3496
20200505,AS,0
20200505,AZ,9305
20200505,CA,56212
20200505,CO,16907
20200505,CT,30621
20200505,DC,5322
20200505,DE,5371
20200505,FL,37439
20200505,GA,29711
20200505,GU,149
20200505,HI,621
20200505,IA,10111
20200505,ID,2106
20200505,IL,65962
20200505,IN,21033
20200505,KS,5458
20200505,KY,5245
20200505,LA,29996
20200505,MA,70271
20200505,MD,27117
20200505,ME,1226
20200505,MI,50497
20200505,MN,10876
20200505,MO,8916
20200505,MP,14
20200505,MS,8207
20200505,MT,456
20200505,NC,12256
20200505,ND,1266
20200505,NE,6083
20200505,NH,2588
20200505,NJ,130593
20200505,NM,4031
20200505,NV,5594
20200505,NY,321192
20200505,OH,20969
20200505,OK,4127
20200505,OR,2839
20200505,PA,50957
20200505,PR,1924
20200505,RI,10297
20200505,SC,6757
20200505,SD,2721
20200505,TN,13690
20200505,TX,33369
20200505,UT,5449
20200505,VA,20256
20200505,VI,66
20200505,VT,909
20200505,WA,16776
20200505,WI,9896
20200505,WV,1238
20200505,WY,596
20200504,AK,370
20200504,AL,8025
20200504,AR,3458
20200504,AS,0
20200504,AZ,8919
20200504,CA,54937
20200504,CO,16635
20200504,CT,29287
20200504,DC,5170
20200504,DE,5288
20200504,FL,36897
20200504,GA,29368
20200504,GU,149
20200504,HI,620
20200504,IA,9703
20200504,ID,2061
20200504,IL,63840
20200504,IN,20507
20200504,KS,5245
20200504,KY,5130
20200504,LA,29673
20200504,MA,69087
20200504,MD,26408
20200504,ME,1205
20200504,MI,49809
20200504,MN,10235
20200504,MO,8754
20200504,MP,14
20200504,MS,7877
20200504,MT,457
20200504,NC,11848
20200504,ND,1225
20200504,NE,5910
20200504,NH,2588
20200504,NJ,128269
20200504,NM,3850
20200504,NV,5491
20200504,NY,318953
20200504,OH,20474
20200504,OK,4044
20200504,OR,2759
20200504,PA,50092
20200504,PR,1843
20200504,RI,9994
20200504,SC,6626
20200504,SD,2668
20200504,TN,13571
20200504,TX,32332
20200504,UT,5317
20200504,VA,19492
20200504,VI,66
20200504,VT,906
20200504,WA,16518
20200504,WI,9538
20200504,WV,1206
20200504,WY,586
20200503,AK,368
20200503,AL,7725
20200503,AR,3431
20200503,AS,0
20200503,AZ,8640
20200503,CA,53616
20200503,CO,16225
20200503,CT,29287
20200503,DC,5016
20200503,DE,5208
20200503,FL,36078
20200503,GA,28602
20200503,GU,150
20200503,HI,620
20200503,IA,9169
20200503,ID,2061
20200503,IL,61499
20200503,IN,19933
20200503,KS,5030
20200503,KY,4879
20200503,LA,29340
20200503,MA,68087
20200503,MD,25462
20200503,ME,1185
20200503,MI,49029
20200503,MN,9411
20200503,MO,8386
20200503,MP,14
20200503,MS,7550
20200503,MT,455
20200503,NC,11664
20200503,ND,1191
20200503,NE,5326
20200503,NH,2429
20200503,NJ,126744
20200503,NM,3732
20200503,NV,5423
20200503,NY,316415
20200503,OH,19914
20200503,OK,3972
20200503,OR,2680
20200503,PA,49267
20200503,PR,1808
20200503,RI,9703
20200503,SC,6626
20200503,SD,2631
20200503,TN,13177
20200503,TX,31548
20200503,UT,5175
20200503,VA,18671
20200503,VI,66
20200503,VT,901
20200503,WA,16132
20200503,WI,9227
20200503,WV,1191
20200503,WY,579
20200502,AK,365
20200502,AL,7434
20200502,AR,3372
20200502,AS,0
20200502,AZ,8364
20200502,CA,52197
20200502,CO,15768
20200502,CT,28764
20200502,DC,4797
20200502,DE,5038
20200502,FL,35463
20200502,GA,28306
20200502,GU,148
20200502,HI,619
20200502,IA,8641
20200502,ID,2035
20200502,IL,58505
20200502,IN,19295
20200502,KS,4746
20200502,KY,4879
20200502,LA,29140
20200502,MA,66263
20200502,MD,24473
20200502,ME,1152
20200502,MI,48672
20200502,MN,9071
20200502,MO,8154
20200502,MP,14
20200502,MS,7441
20200502,MT,455
20200502,NC,11509
20200502,ND,1153
20200502,NE,4838
20200502,NH,2310
20200502,NJ,123717
20200502,NM,3513
20200502,NV,5311
20200502,NY,312977
20200502,OH,19335
20200502,OK,3851
20200502,OR,2635
20200502,PA,48305
20200502,PR,1757
20200502,RI,9522
20200502,SC,6489
20200502,SD,2588
20200502,TN,12661
20200502,TX,30522
20200502,UT,4981
20200502,VA,17731
20200502,VI,66
20200502,VT,896
20200502,WA,16048
20200502,WI,8920
20200502,WV,1169
20200502,WY,566
20200501,AK,364
20200501,AL,7158
20200501,AR,3321
20200501,AS,0
20200501,AZ,7962
20200501,CA,50442
20200501,CO,15284
20200501,CT,28764
20200501,DC,4658
20200501,DE,4918
20200501,FL,34728
20200501,GA,27270
20200501,GU,146
20200501,HI,618
20200501,IA,7884
20200501,ID,2015
20200501,IL,56055
20200501,IN,18630
20200501,KS,4449
20200501,KY,4708
20200501,LA,28711
20200501,MA,64311
20200501,MD,23472
20200501,ME,1123
20200501,MI,48240
20200501,MN,8736
20200501,MO,7835
20200501,MP,14
20200501,MS,7212
20200501,MT,453
20200501,NC,10923
20200501,ND,1107
20200501,NE,4281
20200501,NH,2146
20200501,NJ,121190
20200501,NM,3411
20200501,NV,5227
20200501,NY,308314
20200501,OH,18743
20200501,OK,3748
20200501,OR,2579
20200501,PA,46971
20200501,PR,1575
20200501,RI,9333
20200501,SC,6258
20200501,SD,2525
20200501,TN,11891
20200501,TX,29229
20200501,UT,4828
20200501,VA,16901
20200501,VI,66
20200501,VT,885
20200501,WA,15936
20200501,WI,8550
20200501,WV,1136
20200501,WY,559
20200430,AK,355
20200430,AL,7019
20200430,AR,3255
20200430,AS,0
20200430,AZ,7648
20200430,CA,48917
20200430,CO,14758
20200430,CT,27700
20200430,DC,4323
20200430,DE,4734
20200430,FL,33690
20200430,GA,26155
20200430,GU,146
20200430,HI,613
20200430,IA,7145
20200430,ID,1984
20200430,IL,52918
20200430,IN,17835
20200430,KS,4238
20200430,KY,4539
20200430,LA,28001
20200430,MA,62205
20200430,MD,21742
20200430,ME,1095
20200430,MI,47505
20200430,MN,8116
20200430,MO,7562
20200430,MP,14
20200430,MS,6815
20200430,MT,453
20200430,NC,10509
20200430,ND,1067
20200430,NE,3784
20200430,NH,2054
20200430,NJ,118652
20200430,NM,3213
20200430,NV,4998
20200430,NY,304372
20200430,OH,18027
20200430,OK,3618
20200430,OR,2510
20200430,PA,45763
20200430,PR,1539
20200430,RI,9016
20200430,SC,6095
20200430,SD,2449
20200430,TN,10735
20200430,TX,28087
20200430,UT,4672
20200430,VA,15846
20200430,VI,66
20200430,VT,879
20200430,WA,15619
20200430,WI,8052
20200430,WV,1118
20200430,WY,544
20200429,AK,355
20200429,AL,6842
20200429,AR,3192
20200429,AS,0
20200429,AZ,7202
20200429,CA,46500
20200429,CO,14735
20200429,CT,26767
20200429,DC,4106
20200429,DE,4655
20200429,FL,33193
20200429,GA,25623
20200429,GU,145
20200429,HI,609
20200429,IA,6843
20200429,ID,1952
20200429,IL,50355
20200429,IN,17182
20200429,KS,3738
20200429,KY,4375
20200429,LA,27660
20200429,MA,60265
20200429,MD,20849
20200429,ME,1056
20200429,MI,46488
20200429,MN,7468
20200429,MO,7425
20200429,MP,14
20200429,MS,6569
20200429,MT,451
20200429,NC,9948
20200429,ND,1033
20200429,NE,3374
20200429,NH,2010
20200429,NJ,116264
20200429,NM,2974
20200429,NV,4898
20200429,NY,299691
20200429,OH,17303
20200429,OK,3473
20200429,OR,2446
20200429,PA,44366
20200429,PR,1433
20200429,RI,8668
20200429,SC,5881
20200429,SD,2373
20200429,TN,10366
20200429,TX,27054
20200429,UT,4495
20200429,VA,14961
20200429,VI,62
20200429,VT,866
20200429,WA,15371
20200429,WI,7660
20200429,WV,1095
20200429,WY,536
20200428,AK,351
20200428,AL,6687
20200428,AR,3111
20200428,AS,0
20200428,AZ,6948
20200428,CA,45031
20200428,CO,13879
20200428,CT,26312
20200428,DC,3994
20200428,DE,4575
20200428,FL,32846
20200428,GA,24615
20200428,GU,145
20200428,HI,607
20200428,IA,6376
20200428,ID,1917
20200428,IL,48102
20200428,IN,16588
20200428,KS,3491
20200428,KY,4146
20200428,LA,27286
20200428,MA,58302
20200428,MD,20113
20200428,ME,1040
20200428,MI,45538
20200428,MN,6788
20200428,MO,7303
20200428,MP,14
20200428,MS,6342
20200428,MT,451
20200428,NC,9568
20200428,ND,991
20200428,NE,3358
20200428,NH,1938
20200428,NJ,113856
20200428,NM,2823
20200428,NV,4805
20200428,NY,295106
20200428,OH,16769
20200428,OK,3410
20200428,OR,2354
20200428,PA,43264
20200428,PR,1400
20200428,RI,8296
20200428,SC,5613
20200428,SD,2313
20200428,TN,10052
20200428,TX,26171
20200428,UT,4343
20200428,VA,14339
20200428,VI,59
20200428,VT,862
20200428,WA,15043
20200428,WI,7391
20200428,WV,1079
20200428,WY,389
20200427,AK,345
20200427,AL,6499
20200427,AR,3017
20200427,AS,0
20200427,AZ,6716
20200427,CA,43464
20200427,CO,13441
20200427,CT,25269
20200427,DC,3892
20200427,DE,4162
20200427,FL,32138
20200427,GA,23913
20200427,GU,144
20200427,HI,606
20200427,IA,5868
20200427,ID,1897
20200427,IL,45883
20200427,IN,15961
20200427,KS,3328
20200427,KY,4074
20200427,LA,27068
20200427,MA,56462
20200427,MD,19487
20200427,ME,1023
20200427,MI,44709
20200427,MN,6187
20200427,MO,7171
20200427,MP,14
20200427,MS,6094
20200427,MT,449
20200427,NC,9142
20200427,ND,942
20200427,NE,3028
20200427,NH,1864
20200427,NJ,111188
20200427,NM,2726
20200427,NV,4690
20200427,NY,291996
20200427,OH,16325
20200427,OK,3280
20200427,OR,2354
20200427,PA,42050
20200427,PR,1389
20200427,RI,7972
20200427,SC,5490
20200427,SD,2245
20200427,TN,9918
20200427,TX,25297
20200427,UT,4233
20200427,VA,13535
20200427,VI,59
20200427,VT,862
20200427,WA,14748
20200427,WI,7161
20200427,WV,1063
20200427,WY,370
20200426,AK,341
